MPN	SE_MAN_NAME	MFG	CS_STATUS	SCRUB_STATUS	SCRUBBING_STANDARD_COMMENT	SCRUB_URL_COMMENT_ONLINE	SCRUB_URL_COMMENT_FILE_PATH	SCRUB_DS	SCRUB_DS_FILE_PATH	PRODUCT_URL PAGE	TAX_PATH	SE_PART	SE_SUPPLIER	SCRUBBING_ADDITIONAL_COMMENT	CUSTOMER_DESCRIPTION	SCRUB_DS_SOURCE	SCRUB_DS_FILE_TYPE	SCRUB_URL_COMMENT_SOURCE	SCRUB_URL_COMMENT_FILE_TYPE	SOURCING_TASKS_NAME	TRIGGER_Name	SCRUBBING_TASK
XB814CLVBN	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CLVBN	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CLVGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CLVGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CPGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CPGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CL530GY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CL530GY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CL630BK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CL630BK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CL630BN	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CL630BN	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CL630GY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CL630GY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CLVBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CLVBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CL530BK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CL530BK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814CL530BN	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814CL530BN	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814C520BN	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814C520BN	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814C520GY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814C520GY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
XB814C520BK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								XB814C520BK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
WCP10	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								WCP10	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
V2407-2TJ	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								V2407-2TJ	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
V2407-3TJ	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								V2407-3TJ	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
UTCM5	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								UTCM5	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
V24DWND	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								V24DWND	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
V24DWNR	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								V24DWNR	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
V2427GA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								V2427GA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
V2427GT	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								V2427GT	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
V2410C	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								V2410C	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RDZBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RDZBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RDZNI	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RDZNI	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RDZWH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RDZWH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RDSZBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RDSZBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RDSZNI	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RDSZNI	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RDSZWH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RDSZWH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TBCRCAT6	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TBCRCAT6	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TBCRDP	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TBCRDP	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TBCRHDMI	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TBCRHDMI	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TBCRHMK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TBCRHMK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TBCRUSB	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TBCRUSB	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TBCRVGA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TBCRVGA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TB672PPAL	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TB672PPAL	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TB672PPALF	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TB672PPALF	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TB672PPBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TB672PPBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TB672PPBKF	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TB672PPBKF	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
TBCR3.5MM	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								TBCR3.5MM	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
RC9AMDTCAA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								RC9AMDTCAA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
EFB45BTCBSTR	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								EFB45BTCBSTR	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
1PTHA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								1PTHA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
1BHA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								1BHA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
1BLH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								1BLH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
15FFHA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								15FFHA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
152CHA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								152CHA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10STC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10STC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10STCP	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10STCP	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10DIV	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10DIV	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10PTHA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10PTHA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10TUN	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10TUN	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10ATCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10ATCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10ATCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10ATCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10ATCPBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10ATCPBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10ATCPGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10ATCPGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10BLH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10BLH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10CTCBK	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10CTCBK	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
10CTCGY	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								10CTCGY	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2415DFO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2415DFO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2415FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2415FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2444-2FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2444-2FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2444-2LSFW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2444-2LSFW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2410A-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2410A-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2410C-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2410C-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2410D-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2410D-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2410DFO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2410DFO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2410FC-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2410FC-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2411DFO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2411DFO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2411FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2411FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2411M-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2411M-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2407-2CMFW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2407-2CMFW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2407-2TJFW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2407-2TJFW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2407-3TJFW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2407-3TJFW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2448-2FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2448-2FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2448-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2448-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2444D-2AFW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2444D-2AFW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2444D-2NFW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2444D-2NFW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2444D-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2444D-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2418DFO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2418DFO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2418FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2418FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2418M-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2418M-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2415M-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2415M-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2417DFO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2417DFO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2417FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2417FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2417M-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2417M-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2400C-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2400C-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2400WC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2400WC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2348S/51	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2348S/51	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
22CHA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								22CHA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2400BC-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2400BC-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2400BD-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2400BD-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2889-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2889-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2889-WH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2889-WH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2886-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2886-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2818FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2818FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2715-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2715-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2706-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2706-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2811FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2811FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2817FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2817FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2818-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2818-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2811-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2811-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2810B-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2810B-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2810B-WH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2810B-WH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2718-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2718-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2815FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2815FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2717-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2717-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2815-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2815-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2806-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2806-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
24DWND-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								24DWND-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
24DWNR-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								24DWNR-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2817-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2817-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2451H-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2451H-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2910B-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2910B-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2910B-WH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2910B-WH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2911-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2911-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2917FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2917FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2918-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2918-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2918FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2918FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2918FO-WH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2918FO-WH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2986-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2986-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2986-WH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2986-WH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2917-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2917-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2906-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2906-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2906-WH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2906-WH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2915FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2915FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2915-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2915-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2989-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2989-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2989A-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2989A-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2710B-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2710B-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2710B-WH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2710B-WH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
2911FO-FW	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								2911FO-FW	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
4GDEC	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								4GDEC	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
4GDP	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								4GDP	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
424-3/4	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								42434	C2G							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
4MAAP	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								4MAAP	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
5PTHA	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								5PTHA	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
5BLH	Legrand	Legrand	Direct Match Corrected supplier	Direct Match Corrected supplier								5BLH	Middle Atlantic Products							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
